0.0139881919,0.8617612557,0.1498130000,-0.0000866009
0.0139881919,0.9024473572,0.1931250000,-0.0000866693
0.0139881919,0.9431324738,0.2364370000,-0.0000865640
0.0139881919,0.9838185752,0.2797500000,-0.0000866325
0.0139881919,1.0245048503,0.3230620000,-0.0000857161
0.0139881919,1.0651909517,0.3663750000,-0.0000857845
0.0139881919,1.1058770531,0.4096870000,-0.0000858529
0.0139881919,1.1465621697,0.4530000000,-0.0000857476
0.0139881919,1.1872482711,0.4963120000,-0.0000858160
0.0139881919,1.2279343726,0.5396250000,-0.0000858844
0.0139881919,0.8617612557,-0.1498130000,-0.0000866009
0.0139881919,0.9024473572,-0.1931250000,-0.0000866693
0.0139881919,0.9431324738,-0.2364370000,-0.0000865640
0.0139881919,0.9838185752,-0.2797500000,-0.0000866325
0.0139881919,1.0245048503,-0.3230620000,-0.0000857161
0.0139881919,1.0651909517,-0.3663750000,-0.0000857845
0.0139881919,1.1058770531,-0.4096870000,-0.0000858529
0.0139881919,1.1465621697,-0.4530000000,-0.0000857476
0.0139881919,1.1872482711,-0.4963120000,-0.0000858160
0.0139881919,1.2279343726,-0.5396250000,-0.0000858844
0.0884007104,0.1755983605,0.0514360000,0.0136276863
0.0884007104,0.1812131007,0.0266250000,0.0454704602
0.0884007104,0.1821369090,-0.0137820000,0.0507096374
0.0884007104,0.1778285241,-0.0461160000,0.0262755723
0.0884007104,0.1708119222,-0.0514360000,-0.0135175546
0.0884007104,0.1651971820,-0.0266250000,-0.0453603285
0.0884007104,0.1642733737,0.0137820000,-0.0505995057
0.0884007104,0.1685817586,0.0461160000,-0.0261654406
0.0884007104,0.2058578054,0.0514360000,0.0136261657
0.0884007104,0.2114723720,0.0266250000,0.0454679548
0.0884007104,0.2123961803,-0.0137820000,0.0507071321
0.0884007104,0.2080877953,-0.0461160000,0.0262730669
0.0884007104,0.2010711934,-0.0514360000,-0.0135200600
0.0884007104,0.1954566269,-0.0266250000,-0.0453618491
0.0884007104,0.1945328186,0.0137820000,-0.0506010263
