0.0204541009,0.8614816377,0.1498130000,-0.0000648545
0.0204541009,0.9020736715,0.1931250000,-0.0000617742
0.0204541009,0.9426647170,0.2364370000,-0.0000585451
0.0204541009,0.9832567508,0.2797500000,-0.0000554648
0.0204541009,1.0238489249,0.3230620000,-0.0000515398
0.0204541009,1.0644409587,0.3663750000,-0.0000484595
0.0204541009,1.1050329925,0.4096870000,-0.0000453792
0.0204541009,1.1456240380,0.4530000000,-0.0000421501
0.0204541009,1.1862160717,0.4963120000,-0.0000390698
0.0204541009,1.2268081055,0.5396250000,-0.0000359895
0.0204541009,0.8614816377,-0.1498130000,-0.0000648545
0.0204541009,0.9020736715,-0.1931250000,-0.0000617742
0.0204541009,0.9426647170,-0.2364370000,-0.0000585451
0.0204541009,0.9832567508,-0.2797500000,-0.0000554648
0.0204541009,1.0238489249,-0.3230620000,-0.0000515398
0.0204541009,1.0644409587,-0.3663750000,-0.0000484595
0.0204541009,1.1050329925,-0.4096870000,-0.0000453792
0.0204541009,1.1456240380,-0.4530000000,-0.0000421501
0.0204541009,1.1862160717,-0.4963120000,-0.0000390698
0.0204541009,1.2268081055,-0.5396250000,-0.0000359895
0.1241436372,0.1764476843,0.0514360000,0.0116455384
0.1241436372,0.1809871214,0.0266250000,0.0389588809
0.1241436372,0.1817340072,-0.0137820000,0.0434528186
0.1241436372,0.1782507396,-0.0461160000,0.0224943433
0.1241436372,0.1725779172,-0.0514360000,-0.0116384651
0.1606653763,0.1680384801,-0.0266250000,-0.0389518075
0.1606653763,0.1672915943,0.0137820000,-0.0434457452
0.1606653763,0.1707748619,0.0461160000,-0.0224872700
0.1241436372,0.2066372173,0.0514360000,0.0116465687
0.1241436372,0.2111765141,0.0266250000,0.0389590664
0.1241436372,0.2119233999,-0.0137820000,0.0434530041
0.1241436372,0.2084401323,-0.0461160000,0.0224945289
0.1241436372,0.2027673099,-0.0514360000,-0.0116382796
0.1606653763,0.1982280132,-0.0266250000,-0.0389507773
0.1606653763,0.1974811274,0.0137820000,-0.0434447150
0.1606653763,0.2009642546,0.0461160000,-0.0224870844
0.1241436372,0.2368266100,0.0514360000,0.0116467543
0.1241436372,0.2413660472,0.0266250000,0.0389600967
0.1241436372,0.2421129330,-0.0137820000,0.0434540344
0.1241436372,0.2386296654,-0.0461160000,0.0224955592
0.1241436372,0.2329568430,-0.0514360000,-0.0116372493
0.1606653763,0.2284174059,-0.0266250000,-0.0389505917
0.1606653763,0.2276705201,0.0137820000,-0.0434445294
0.1606653763,0.2311537877,0.0461160000,-0.0224860542
0.1241436372,0.2670161431,0.0514360000,0.0116477845
0.1241436372,0.2715554399,0.0266250000,0.0389602823
0.1241436372,0.2723023257,-0.0137820000,0.0434542200
0.1241436372,0.2688190581,-0.0461160000,0.0224957447
0.1241436372,0.2631462357,-0.0514360000,-0.0116370637
0.1606653763,0.2586069390,-0.0266250000,-0.0389495614
0.1606653763,0.2578600531,0.0137820000,-0.0434434991
0.1606653763,0.2613431804,0.0461160000,-0.0224858686
0.1241436372,0.2972055358,0.0514360000,0.0116479701
0.1241436372,0.3017449730,0.0266250000,0.0389613125
0.1241436372,0.3024918588,-0.0137820000,0.0434552502
0.1241436372,0.2990085912,-0.0461160000,0.0224967750
0.1241436372,0.2933357688,-0.0514360000,-0.0116360335
0.1606653763,0.2887963317,-0.0266250000,-0.0389493759
0.1606653763,0.2880494458,0.0137820000,-0.0434433136
0.1606653763,0.2915327135,0.0461160000,-0.0224848383
0.1241436372,0.3273950689,0.0514360000,0.0116490004
0.1241436372,0.3319343657,0.0266250000,0.0389614981
0.1241436372,0.3326812515,-0.0137820000,0.0434554358
0.1241436372,0.3291979839,-0.0461160000,0.0224969605
0.1241436372,0.3235251615,-0.0514360000,-0.0116358479
0.1606653763,0.3189858647,-0.0266250000,-0.0389483456
0.1606653763,0.3182389789,0.0137820000,-0.0434422833
0.1606653763,0.3217221062,0.0461160000,-0.0224846528
0.1241436372,0.3575844616,0.0514360000,0.0116491859
0.1241436372,0.3621238988,0.0266250000,0.0389625284
0.1241436372,0.3628707846,-0.0137820000,0.0434564661
0.1241436372,0.3593875170,-0.0461160000,0.0224979908
0.1241436372,0.3537146946,-0.0514360000,-0.0116348176
0.1606653763,0.3491752574,-0.0266250000,-0.0389481601
0.1606653763,0.3484283716,0.0137820000,-0.0434420978
0.1606653763,0.3519116393,0.0461160000,-0.0224836225
0.1241436372,0.3877739947,0.0514360000,0.0116502162
0.1241436372,0.3923132915,0.0266250000,0.0389627139
0.1241436372,0.3930601773,-0.0137820000,0.0434566516
0.1241436372,0.3895769097,-0.0461160000,0.0224981763
0.1241436372,0.3839040873,-0.0514360000,-0.0116346321
0.1606653763,0.3793647905,-0.0266250000,-0.0389471298
0.1606653763,0.3786179047,0.0137820000,-0.0434410675
0.1606653763,0.3821010320,0.0461160000,-0.0224834370
0.1241436372,0.4179633874,0.0514360000,0.0116504017
0.1241436372,0.4225028246,0.0266250000,0.0389637442
0.1241436372,0.4232497104,-0.0137820000,0.0434576819
0.1241436372,0.4197664427,-0.0461160000,0.0224992066
0.1241436372,0.4140936204,-0.0514360000,-0.0116336018
0.1606653763,0.4095541832,-0.0266250000,-0.0389469442
0.1606653763,0.4088072974,0.0137820000,-0.0434408819
0.1606653763,0.4122905651,0.0461160000,-0.0224824067
0.1241436372,0.4481529205,0.0514360000,0.0116514320
0.1241436372,0.4526922173,0.0266250000,0.0389639297
0.1241436372,0.4534391031,-0.0137820000,0.0434578674
0.1241436372,0.4499558354,-0.0461160000,0.0224993922
0.1241436372,0.4442830131,-0.0514360000,-0.0116334163
0.1606653763,0.4397437163,-0.0266250000,-0.0389459140
0.1606653763,0.4389968305,0.0137820000,-0.0434398517
0.1606653763,0.4424799577,0.0461160000,-0.0224822211
0.1031436372,0.4783423132,0.0514360000,0.0116516176
0.1031436372,0.4828817504,0.0266250000,0.0389649600
0.1031436372,0.4836286362,-0.0137820000,0.0434588977
0.1031436372,0.4801453685,-0.0461160000,0.0225004224
0.1031436372,0.4744725462,-0.0514360000,-0.0116323860
0.1396653763,0.4699331090,-0.0266250000,-0.0389457284
0.1396653763,0.4691862232,0.0137820000,-0.0434396661
0.1396653763,0.4726694908,0.0461160000,-0.0224811909
0.1031436372,0.5085318463,0.0514360000,0.0116526478
0.1031436372,0.5130711431,0.0266250000,0.0389651456
0.1031436372,0.5138180289,-0.0137820000,0.0434590833
0.1031436372,0.5103347612,-0.0461160000,0.0225006080
0.1031436372,0.5046619389,-0.0514360000,-0.0116322004
0.1396653763,0.5001226421,-0.0266250000,-0.0389446981
0.1396653763,0.4993757563,0.0137820000,-0.0434386358
0.1396653763,0.5028588835,0.0461160000,-0.0224810053
0.1031436372,0.5387212390,0.0514360000,0.0116528334
0.1031436372,0.5432606761,0.0266250000,0.0389661758
0.1031436372,0.5440075620,-0.0137820000,0.0434601135
0.1031436372,0.5405242943,-0.0461160000,0.0225016383
0.1031436372,0.5348514720,-0.0514360000,-0.0116311702
0.1396653763,0.5303120348,-0.0266250000,-0.0389445126
0.1396653763,0.5295651490,0.0137820000,-0.0434384503
0.1396653763,0.5330484166,0.0461160000,-0.0224799750
0.1031436372,0.5689107721,0.0514360000,0.0116538637
0.1031436372,0.5734500688,0.0266250000,0.0389663614
0.1031436372,0.5741969547,-0.0137820000,0.0434602991
0.1031436372,0.5707136870,-0.0461160000,0.0225018238
0.1031436372,0.5650408647,-0.0514360000,-0.0116309846
0.1396653763,0.5605015679,-0.0266250000,-0.0389434823
0.1396653763,0.5597546821,0.0137820000,-0.0434374200
0.1396653763,0.5632378093,0.0461160000,-0.0224797895
0.1031436372,0.5991001648,0.0514360000,0.0116540492
0.0790007104,0.6036396019,0.0266250000,0.0389673917
0.0790007104,0.6043864877,-0.0137820000,0.0434613294
0.0790007104,0.6009032201,-0.0461160000,0.0225028541
0.1031436372,0.5952303978,-0.0514360000,-0.0116299543
0.1396653763,0.5906909606,-0.0266250000,-0.0389432968
0.1396653763,0.5899440748,0.0137820000,-0.0434372345
0.1396653763,0.5934273424,0.0461160000,-0.0224787592
0.0790007104,0.6292896978,0.0514360000,0.0116550795
0.0790007104,0.6338289946,0.0266250000,0.0389675772
0.0790007104,0.6345758804,-0.0137820000,0.0434615149
0.0790007104,0.6310926128,-0.0461160000,0.0225030396
0.0790007104,0.6254197905,-0.0514360000,-0.0116297688
0.1155224495,0.6208804937,-0.0266250000,-0.0389422665
0.1155224495,0.6201336079,0.0137820000,-0.0434362042
0.1155224495,0.6236167351,0.0461160000,-0.0224785737
0.0790007104,0.6594790905,0.0514360000,0.0116552650
0.0790007104,0.6640185277,0.0266250000,0.0389686075
0.0790007104,0.6647654135,-0.0137820000,0.0434625452
0.0790007104,0.6612821459,-0.0461160000,0.0225040699
0.0790007104,0.6556093235,-0.0514360000,-0.0116287385
0.1155224495,0.6510698864,-0.0266250000,-0.0389420809
0.1155224495,0.6503230006,0.0137820000,-0.0434360187
0.1155224495,0.6538062682,0.0461160000,-0.0224775434
0.0790007104,0.6896686236,0.0514360000,0.0116562953
0.0790007104,0.6942079204,0.0266250000,0.0389687930
0.0790007104,0.6949548062,-0.0137820000,0.0434627307
0.0790007104,0.6914715386,-0.0461160000,0.0225042555
0.0790007104,0.6857987162,-0.0514360000,-0.0116285530
0.1155224495,0.6812594195,-0.0266250000,-0.0389410507
0.1155224495,0.6805125337,0.0137820000,-0.0434349884
0.1155224495,0.6839956609,0.0461160000,-0.0224773578
0.0790007104,0.7198580163,0.0514360000,0.0116564809
0.0790007104,0.7243974535,0.0266250000,0.0389698233
0.0790007104,0.7251443393,-0.0137820000,0.0434637610
0.0790007104,0.7216610717,-0.0461160000,0.0225052857
0.0790007104,0.7159882493,-0.0514360000,-0.0116275227
0.1155224495,0.7114488122,-0.0266250000,-0.0389408651
0.1155224495,0.7107019264,0.0137820000,-0.0434348028
0.1155224495,0.7141851940,0.0461160000,-0.0224763276
0.0790007104,0.7500475494,0.0514360000,0.0116575111
0.0790007104,0.7545868462,0.0266250000,0.0389700089
0.0790007104,0.7553337320,-0.0137820000,0.0434639466
0.0790007104,0.7518504644,-0.0461160000,0.0225054713
0.0790007104,0.7461776420,-0.0514360000,-0.0116273371
0.1155224495,0.7416383453,-0.0266250000,-0.0389398348
0.1155224495,0.7408914594,0.0137820000,-0.0434337726
0.1155224495,0.7443745867,0.0461160000,-0.0224761420
0.0270007104,0.7802369421,0.0514360000,0.0116576967
0.0270007104,0.7847763793,0.0266250000,0.0389710391
0.0270007104,0.7855232651,-0.0137820000,0.0434649768
0.0270007104,0.7820399975,-0.0461160000,0.0225065016
0.0270007104,0.7763671751,-0.0514360000,-0.0116263069
0.0235224495,0.7718277379,-0.0266250000,-0.0389396493
0.0235224495,0.7710808521,0.0137820000,-0.0434335870
0.0235224495,0.7745641198,0.0461160000,-0.0224751117
0.0448666194,0.8104264752,0.0514360000,0.0116587270
0.0448666194,0.8149657720,0.0266250000,0.0389712247
0.0448666194,0.8157126578,-0.0137820000,0.0434651624
0.0448666194,0.8122295306,-0.0461160000,0.0225075318
0.0448666194,0.8065565678,-0.0514360000,-0.0116261213
0.0813883585,0.8020172710,-0.0266250000,-0.0389386190
0.0813883585,0.8012703852,0.0137820000,-0.0434325567
0.0813883585,0.8047535125,0.0461160000,-0.0224749262
0.0448666194,0.8406158679,0.0514360000,0.0116589125
0.0448666194,0.8451553051,0.0266250000,0.0389722550
0.0448666194,0.8459021909,-0.0137820000,0.0434661927
0.0448666194,0.8424189233,-0.0461160000,0.0225077174
0.0448666194,0.8367461009,-0.0514360000,-0.0116250910
0.0813883585,0.8322066637,-0.0266250000,-0.0389384335
0.0813883585,0.8314597779,0.0137820000,-0.0434323712
0.0813883585,0.8349430456,0.0461160000,-0.0224738959
0.0448666194,0.8708054010,0.0514360000,0.0116599428
0.0448666194,0.8753446978,0.0266250000,0.0389724405
0.0448666194,0.8760915836,-0.0137820000,0.0434663782
0.0448666194,0.8726083160,-0.0461160000,0.0225079029
0.0448666194,0.8669354936,-0.0514360000,-0.0116249055
0.0813883585,0.8623961968,-0.0266250000,-0.0389374032
0.0813883585,0.8616493110,0.0137820000,-0.0434313409
0.0813883585,0.8651324383,0.0461160000,-0.0224737104
0.0448666194,0.9009947937,0.0514360000,0.0116601283
0.0448666194,0.9055342309,0.0266250000,0.0389734708
0.0448666194,0.9062811167,-0.0137820000,0.0434674085
0.0448666194,0.9027978490,-0.0461160000,0.0225089332
0.0448666194,0.8971250267,-0.0514360000,-0.0116238752
0.0813883585,0.8925855895,-0.0266250000,-0.0389372176
0.0813883585,0.8918387037,0.0137820000,-0.0434311554
0.0813883585,0.8953219713,0.0461160000,-0.0224726801
0.0448666194,0.9311843268,0.0514360000,0.0116611586
0.0448666194,0.9357236236,0.0266250000,0.0389736563
0.0448666194,0.9364705094,-0.0137820000,0.0434675940
0.0448666194,0.9329872417,-0.0461160000,0.0225091188
0.0448666194,0.9273144194,-0.0514360000,-0.0116236897
0.0813883585,0.9227751226,-0.0266250000,-0.0389361874
0.0813883585,0.9220282368,0.0137820000,-0.0434301251
0.0813883585,0.9255113640,0.0461160000,-0.0224724945
0.0448666194,0.9613737195,0.0514360000,0.0116613442
0.0448666194,0.9659131567,0.0266250000,0.0389746866
0.0448666194,0.9666600425,-0.0137820000,0.0434686243
0.0448666194,0.9631767748,-0.0461160000,0.0225101490
0.0448666194,0.9575039525,-0.0514360000,-0.0116226594
0.0813883585,0.9529645153,-0.0266250000,-0.0389360018
0.0813883585,0.9522176295,0.0137820000,-0.0434299395
0.0813883585,0.9557008971,0.0461160000,-0.0224714643
0.0448666194,0.9915632526,0.0514360000,0.0116623744
0.0448666194,0.9961025494,0.0266250000,0.0389748721
0.0448666194,0.9968494352,-0.0137820000,0.0434688099
0.0448666194,0.9933661675,-0.0461160000,0.0225103346
0.0448666194,0.9876933452,-0.0514360000,-0.0116224738
0.0813883585,0.9831540484,-0.0266250000,-0.0389349715
0.0813883585,0.9824071626,0.0137820000,-0.0434289093
0.0813883585,0.9858902898,0.0461160000,-0.0224712787
0.0448666194,1.0217526453,0.0514360000,0.0116625600
0.0448666194,1.0262920824,0.0266250000,0.0389759024
0.0448666194,1.0270389682,-0.0137820000,0.0434698401
0.0448666194,1.0235557006,-0.0461160000,0.0225113649
0.0448666194,1.0178828783,-0.0514360000,-0.0116214436
0.0813883585,1.0133434411,-0.0266250000,-0.0389347860
0.0813883585,1.0125965553,0.0137820000,-0.0434287237
0.0813883585,1.0160798229,0.0461160000,-0.0224702484
0.0448666194,1.0519421784,0.0514360000,0.0116635903
0.0448666194,1.0564814751,0.0266250000,0.0389760880
0.0448666194,1.0572283609,-0.0137820000,0.0434700257
0.0448666194,1.0537450933,-0.0461160000,0.0225115504
0.0448666194,1.0480722710,-0.0514360000,-0.0116212580
0.0813883585,1.0435329742,-0.0266250000,-0.0389337557
0.0813883585,1.0427860884,0.0137820000,-0.0434276934
0.0813883585,1.0462692156,0.0461160000,-0.0224700629
0.0448666194,1.0821315711,0.0514360000,0.0116637758
0.0448666194,1.0866710082,0.0266250000,0.0389771182
0.0448666194,1.0874178940,-0.0137820000,0.0434710560
0.0448666194,1.0839346264,-0.0461160000,0.0225125807
0.0448666194,1.0782618041,-0.0514360000,-0.0116202277
0.0813883585,1.0737223669,-0.0266250000,-0.0389335702
0.0813883585,1.0729754811,0.0137820000,-0.0434275079
0.0813883585,1.0764587487,0.0461160000,-0.0224690326
0.0448666194,1.1123211041,0.0514360000,0.0116648061
0.0448666194,1.1168604009,0.0266250000,0.0389773038
0.0448666194,1.1176072867,-0.0137820000,0.0434712415
0.0448666194,1.1141241595,-0.0461160000,0.0225136110
0.0448666194,1.1084511968,-0.0514360000,-0.0116200422
0.0813883585,1.1039119000,-0.0266250000,-0.0389325399
0.0813883585,1.1031650142,0.0137820000,-0.0434264776
0.0813883585,1.1066481414,0.0461160000,-0.0224688471
0.0448666194,1.1425104968,0.0514360000,0.0116649916
0.0448666194,1.1470499340,0.0266250000,0.0389783341
0.0448666194,1.1477968198,-0.0137820000,0.0434722718
0.0448666194,1.1443135522,-0.0461160000,0.0225137965
0.0448666194,1.1386407298,-0.0514360000,-0.0116190119
0.0813883585,1.1341012927,-0.0266250000,-0.0389323544
0.0813883585,1.1333544069,0.0137820000,-0.0434262921
0.0813883585,1.1368376745,0.0461160000,-0.0224678168
0.0448666194,1.1727000299,0.0514360000,0.0116660219
0.0448666194,1.1772393267,0.0266250000,0.0389785196
0.0448666194,1.1779862125,-0.0137820000,0.0434724573
0.0448666194,1.1745029449,-0.0461160000,0.0225139821
0.0448666194,1.1688301225,-0.0514360000,-0.0116188264
0.0813883585,1.1642908258,-0.0266250000,-0.0389313241
0.0813883585,1.1635439400,0.0137820000,-0.0434252618
0.0813883585,1.1670270672,0.0461160000,-0.0224676312
0.0448666194,1.2028894226,0.0514360000,0.0116662075
0.0448666194,1.2074288598,0.0266250000,0.0389795499
0.0448666194,1.2081757456,-0.0137820000,0.0434734876
0.0448666194,1.2046924780,-0.0461160000,0.0225150123
0.0448666194,1.1990196556,-0.0514360000,-0.0116177961
0.0813883585,1.1944802185,-0.0266250000,-0.0389311385
0.0813883585,1.1937333326,0.0137820000,-0.0434250762
0.0813883585,1.1972166003,0.0461160000,-0.0224666010
0.0448666194,1.2330789557,0.0514360000,0.0116672377
0.0448666194,1.2376182525,0.0266250000,0.0389797354
0.0448666194,1.2383651383,-0.0137820000,0.0434736732
0.0448666194,1.2348820111,-0.0461160000,0.0225160426
0.0448666194,1.2292090483,-0.0514360000,-0.0116176105
0.0813883585,1.2246697515,-0.0266250000,-0.0389301083
